id,lon,lat,people,chickens,car,children,malaria,household_head_age,household_head_sex
345,32.735149987387,-25.0059394449474,11,18,No car,7,no malaria,27.7354982005496,male
347,32.0783332708641,-24.4780525948939,9,33,No car,6,no malaria,29.7187340228237,male
348,32.5438384229874,-25.0788775245465,4,23,No car,2,no malaria,32.6049592028286,male
349,32.2330817253079,-24.5000658157752,6,7,No car,4,malaria,35.0918788591224,male
350,32.6547362429722,-25.0246302857886,5,3,No car,0,malaria,73.190446699942,male
351,32.6502736186165,-25.0300308396832,5,0,No car,0,malaria,15.1482936206293,male
352,32.6608549220545,-25.0899887821713,12,3,No car,10,no malaria,47.1651864505052,male
353,32.6597942973965,-25.0460969097346,8,16,No car,0,malaria,52.0699493457513,female
354,32.6270496557844,-25.0110549092656,8,17,No car,0,no malaria,31.7220521447383,male
355,32.71735215128,-25.0479186959675,6,0,No car,0,no malaria,22.714665129643,male
356,32.5691131292098,-24.9995430225363,4,4,No car,3,no malaria,20.2289439095636,male
357,32.3551309734366,-25.1046760265404,2,1,No car,0,no malaria,51.7196135347482,male
358,32.6670914395855,-25.0390262392087,3,17,No car,0,malaria,34.5425964418195,male
359,32.6412947128359,-25.0156956895647,5,19,No car,0,malaria,36.404536566284,male
360,32.7018852825845,-24.5748926602007,6,2,No car,1,malaria,25.1421505561054,male
361,32.5156513532998,-24.8191784117688,6,17,No car,0,malaria,43.8426071993458,male
362,32.6303073796264,-25.0280924556334,7,26,No car,1,no malaria,42.5940413268304,male
363,32.5210796024503,-24.7033884657852,11,14,No car,7,no malaria,23.0106641473989,male
364,32.6403182857356,-25.0331827770196,4,2,No car,0,no malaria,63.0676047023595,female
365,32.6462572079912,-25.0199043766879,4,22,No car,1,no malaria,17.9036490847244,male
366,32.6295632885407,-25.0204833840544,8,24,No car,7,no malaria,31.4769860254779,male
367,32.637368154866,-25.0306916732042,1,16,No car,0,no malaria,34.3041228667829,male
368,32.6641088629386,-24.9115684058352,8,1,No car,4,no malaria,24.885556404528,male
369,32.7097612896441,-25.0033134787116,7,10,No car,0,no malaria,50.9120232899204,male
370,32.5255309363715,-24.889162008312,3,2,No car,0,malaria,28.1945670759978,male
371,32.6755877491015,-24.9942326155034,7,5,No car,3,malaria,28.9428362348118,female
372,32.6380136407386,-25.0128364312327,3,36,No car,1,no malaria,29.2341539750953,male
373,32.6302916462023,-25.0748133956595,1,6,No car,0,no malaria,57.148841929966,male
374,32.6547918557012,-25.0184227916491,7,23,No car,5,malaria,33.8952797466133,female
375,32.6464426985795,-24.9989392211821,5,9,No car,3,malaria,33.0695422051158,male
376,32.6571192542298,-25.0705301093562,8,30,No car,3,no malaria,18.4944059986759,male
377,32.6591613498894,-25.0050150163133,8,13,No car,6,no malaria,28.7452771642964,male
378,32.6367525128216,-25.0238233737247,5,15,No car,3,no malaria,36.3291965165298,female
379,32.649330652485,-25.0148774447215,5,6,No car,4,malaria,61.0961690873504,male
381,32.6487693776769,-25.0229472181651,7,18,No car,0,no malaria,26.5885018787693,male
382,32.1477042508359,-24.7958363891283,5,8,No car,0,no malaria,24.6158453177737,male
383,32.6617640691893,-25.0435140759143,6,8,No car,4,no malaria,49.8328868772035,male
384,32.6152439538423,-25.003404285563,3,8,No car,2,no malaria,30.7444731026507,male
385,32.642125303053,-25.0268039809549,3,2,No car,2,no malaria,27.0919810574489,female
386,32.5943815568236,-25.0664059640954,7,3,No car,0,no malaria,44.5162584592725,male
387,32.8577661084729,-24.8058653885331,3,3,No car,0,no malaria,40.8995765585128,male
388,32.3548560792648,-25.1016720821006,7,0,No car,0,no malaria,44.1077374830286,female
389,32.6545257103399,-25.023371076528,7,35,No car,4,malaria,27.7401514424453,male
390,32.6636864999716,-25.0416350587299,9,0,No car,1,no malaria,16.2001407774985,female
391,32.6561118290143,-25.023630546196,5,19,No car,0,no malaria,37.9658114818526,male
392,32.5757712031554,-25.124797365332,5,4,No car,4,no malaria,29.8208363910147,male
393,32.893227255516,-24.8124578176395,4,11,No car,1,malaria,43.3917436483824,male
394,32.6256790943742,-25.0132151692241,4,15,No car,3,no malaria,35.9477812255459,male
395,32.6327355267867,-25.0255040938678,6,7,No car,5,malaria,44.3014958688268,female
396,32.6456465892952,-25.025364596463,4,31,No car,0,no malaria,35.2801021832314,male
397,32.8440810313888,-24.799637358869,6,15,No car,3,no malaria,22.5738979896225,male
398,32.8949055521392,-24.8234743868192,7,26,No car,3,no malaria,18.3141588508581,male
399,32.6423575885553,-25.0212706920271,5,2,No car,1,no malaria,22.0434763492784,male
400,32.6234746070203,-25.0556196293474,6,4,No car,1,no malaria,19.5891113578792,male
401,32.7366467009287,-25.0060668151615,8,1,No car,2,no malaria,19.8410352700983,female
402,32.5644772572954,-25.1402428124496,6,5,No car,1,malaria,84.972863658688,male
403,32.6535661223974,-25.0127444496395,7,9,No car,2,no malaria,44.7353914698945,male
404,32.6404202123822,-25.0224136611149,7,38,No car,1,no malaria,36.5534481334764,female
406,32.9055127751333,-24.9054227278395,6,23,No car,3,no malaria,35.2589650536244,male
407,32.1981618837466,-24.461998568591,7,10,No car,5,no malaria,17.4400756971278,male
408,32.6454420779652,-24.7441450576799,6,6,No car,5,no malaria,54.3040605362625,male
409,32.5636337607236,-25.0338526715795,3,4,No car,0,no malaria,43.5009491216014,male
410,32.6913214074048,-25.0252802646882,5,34,No car,0,no malaria,35.7080008639225,female
411,32.6303416833082,-25.0298900654243,6,15,No car,0,no malaria,24.8534684137327,male
412,32.6539815165917,-25.0113426051323,6,4,No car,5,malaria,63.2923630275121,male
413,32.5957283823508,-25.0489352106112,5,19,No car,0,no malaria,26.637015665968,male
414,32.5457056786502,-25.0864945035777,10,26,No car,8,no malaria,56.2496830755147,male
415,32.6509642139057,-24.9766943092473,3,24,No car,2,no malaria,35.0607212993687,male
416,32.4943103393709,-24.7489791396449,5,6,No car,3,no malaria,31.8122179385499,female
417,32.4287513628794,-25.0637609752999,6,15,No car,0,malaria,28.9432260696245,male
418,32.6385217774144,-25.0228623068566,7,6,No car,4,no malaria,33.9327833675313,female
419,32.7136928328215,-24.5825593461271,7,28,No car,0,no malaria,35.8743291551416,male
420,32.3662105577306,-24.9176201524259,5,12,No car,4,no malaria,41.2244308128259,male
421,32.6377280217809,-25.0205030782821,3,6,No car,0,no malaria,31.5725847299841,male
422,32.6493051659571,-25.0088578982105,5,6,No car,4,no malaria,19.8337373718275,male
423,32.652474195335,-25.0178556910365,9,1,No car,2,malaria,34.549362269102,male
424,32.6473726337835,-25.0196838004985,3,44,No car,0,no malaria,41.4649426533959,female
425,32.8605053262442,-24.8388510907135,6,8,No car,5,no malaria,25.1926713316921,male
426,32.4731938286366,-25.2447317811696,5,0,No car,1,no malaria,25.2258468872483,male
427,32.6748639809209,-25.0372808357444,7,18,No car,0,no malaria,30.5545738039351,male
428,32.4015095388829,-25.1628005682229,7,5,No car,0,no malaria,65.4623410911789,male
429,32.658378054733,-25.1051740554813,6,30,No car,5,no malaria,31.4049710611688,male
430,32.6483403489995,-25.0283187132406,1,2,No car,0,malaria,20.7313433209522,male
431,32.5191750302327,-25.1024616086263,8,45,No car,2,malaria,34.6872183405514,male
432,32.8572455685448,-24.8063253445902,7,13,No car,5,no malaria,46.5992775944332,male
433,32.8600207391463,-24.8136136422063,11,54,No car,6,no malaria,27.4024417126844,female
434,32.6397553210339,-25.029128606077,9,2,No car,6,no malaria,53.7724655249252,male
435,32.6971134584637,-24.9122166765458,5,9,No car,2,no malaria,15.8769292830241,male
436,32.5907099169855,-25.0690319692136,3,27,Has car,0,no malaria,30.6004703247389,male
437,32.657758097396,-25.0057223131892,4,3,No car,0,no malaria,70.8046728017768,male
438,32.6382005399571,-25.0337353777051,5,26,No car,1,no malaria,43.4847569864425,male
439,32.6297731381686,-25.0206404432075,8,9,No car,5,no malaria,38.4807272635072,male
440,32.6555530434641,-25.0221155802591,4,36,No car,1,malaria,17.0135718302697,male
441,32.6427822429904,-25.0102212463656,8,3,No car,5,no malaria,19.5727059809263,male
442,32.4997801108841,-25.1199147847018,8,7,No car,5,no malaria,28.1233073331545,female
443,32.676313818787,-24.8335981797821,5,18,No car,3,no malaria,26.6451757919151,male
444,32.6491639117238,-25.0146225529621,4,1,No car,0,no malaria,24.7630879922893,male
445,32.3676385093053,-24.5908431269822,10,20,No car,3,malaria,41.2643725340502,male
446,32.5335331057735,-24.8966754888858,10,12,No car,8,no malaria,32.4395916129142,male
447,32.3756810654808,-25.1139390371162,6,3,No car,2,malaria,62.2735248518837,male
448,32.5609167899205,-25.1223508041462,4,23,No car,1,no malaria,23.5733841394428,male
449,32.5461877547129,-25.0839444894653,7,3,No car,1,no malaria,51.9932857456414,female
450,32.5484019274083,-25.0902986753496,4,2,No car,1,no malaria,50.100367701817,male
451,32.6566075975209,-25.0267861049316,4,32,No car,0,malaria,31.3038766055633,male
452,32.6435707601804,-25.0171625472649,3,23,No car,2,no malaria,57.2107007221977,male
453,32.6364636937015,-25.0290971186898,7,4,No car,4,no malaria,18.2555433497821,male
454,32.6415554207041,-25.0260448849955,8,17,No car,5,no malaria,34.6595729074976,male
455,32.69194006486,-25.0861936502948,6,2,No car,0,no malaria,41.1844941507977,male
456,32.6556229871554,-25.0256381255683,4,0,No car,2,no malaria,59.2956372160716,male
457,32.6477816935064,-25.0304347878031,9,14,No car,8,no malaria,58.5134487732535,male
458,32.4854170764776,-25.2902607845363,4,2,No car,0,no malaria,42.1767979245272,male
459,32.6480924015148,-25.0212409690384,9,12,No car,5,no malaria,39.6268867572225,male
460,32.6254827220873,-25.017614536388,8,2,No car,7,no malaria,32.2246096682353,male
461,32.5581578860266,-25.1451953422654,6,5,No car,0,no malaria,58.8806088921933,male
462,32.648692474377,-25.0231822677417,5,19,No car,0,no malaria,35.355092569273,male
463,32.6342112008846,-24.7556804475466,10,14,No car,4,no malaria,70.6337410589427,female
465,32.6781943354716,-25.0396878569415,5,15,No car,0,no malaria,37.4580565857328,male
466,32.8387229905129,-24.765346165607,7,5,No car,3,malaria,22.162383052222,male
467,32.6291581180357,-25.0506948524824,3,17,No car,2,malaria,18.2748069924302,male
468,32.6474180925279,-25.0110051801953,5,5,No car,0,no malaria,28.197117986518,male
469,32.7269261274171,-24.5643955974488,10,43,No car,5,no malaria,30.4416915481512,male
470,32.6404182660597,-25.0262747298868,3,4,No car,0,no malaria,49.2138388293091,male
471,32.706853816391,-25.0808781966674,3,45,No car,0,malaria,75.2852883864463,male
472,32.63682171534,-25.0249646327779,4,3,No car,1,malaria,33.1243892607271,male
473,32.6498454178509,-25.022897370907,7,5,Has car,6,malaria,58.8030170100102,male
474,32.6856309908236,-25.0116616446094,10,7,No car,5,no malaria,55.53138820856,male
475,32.6287372938763,-25.0228954497058,8,16,Has car,4,no malaria,17.3414200222613,female
476,32.6495233945708,-25.0234011396787,10,8,No car,9,no malaria,33.3717365146944,male
477,32.5478500646565,-25.0891861819594,6,24,No car,5,no malaria,56.0876196330018,female
478,32.7288709855479,-25.0727687886591,6,22,No car,2,malaria,32.0118224202628,male
479,32.5991141424276,-25.1125504733108,7,11,No car,4,no malaria,30.5676793342838,male
480,32.676229045578,-24.9015515962622,3,8,No car,0,no malaria,26.1019871509583,male
481,32.6290017946066,-25.0324442622498,8,10,No car,4,no malaria,42.4196786693324,male
482,32.6556502331891,-25.0686440714782,7,14,No car,3,no malaria,36.4842298537253,male
484,32.6483838688115,-25.0413956884343,3,7,No car,0,malaria,48.5212866966678,male
485,32.655788573091,-25.0178207259704,11,2,No car,7,no malaria,27.8343593222891,male
486,32.896754792269,-24.8235566811612,7,10,No car,1,no malaria,39.0281449501759,female
487,32.6504541347568,-25.1548772389526,4,8,No car,0,no malaria,36.5054409233093,male
488,32.6653436319971,-24.9711705991832,3,46,No car,2,no malaria,49.1317994600827,female
489,32.6265270867169,-25.0236784954404,4,5,No car,0,no malaria,41.7953507718713,male
490,32.6411315111661,-24.7598502077341,11,29,No car,6,no malaria,51.9003851716585,male
491,32.6434483348471,-25.0269532953474,3,8,No car,2,no malaria,27.8596080080817,female
492,32.6788275048504,-25.0369155910682,3,20,No car,0,no malaria,38.749513624729,female
494,32.6748717329268,-25.1895627156583,5,14,No car,4,no malaria,47.8944248506497,male
495,32.6277996486714,-25.0526319627712,9,29,No car,8,no malaria,68.4281583572521,male
496,32.6502247994417,-25.0190857818291,4,2,No car,2,malaria,46.6415304859463,male
498,32.6450151772571,-25.024441288517,6,7,No car,5,no malaria,48.0058685524176,female
499,32.6423110143678,-25.0273144646796,5,11,No car,2,no malaria,28.8552299931746,female
500,32.6074233010105,-24.9915400586709,5,1,No car,0,no malaria,36.4198964410802,female
501,32.6403180858672,-25.0061744554002,11,7,No car,10,no malaria,28.643317592526,male
502,32.7187327475478,-25.073551639388,3,21,No car,1,no malaria,55.20237674009,male
503,32.4639123325212,-25.2339656133054,5,21,No car,3,no malaria,15.2704036812146,male
504,32.5133685248803,-24.8128066438681,6,9,No car,4,no malaria,18.9275683244893,male
505,32.6373540788911,-25.0250254330151,1,0,No car,0,no malaria,18.5284552469663,male
506,32.5225437657097,-24.8787331889157,6,0,No car,0,no malaria,22.1985159461229,male
507,32.7316477636447,-25.0724780745416,4,8,No car,3,no malaria,26.2979359164028,male
508,32.6684846022366,-25.0377151910558,11,5,No car,5,no malaria,32.5503892764003,male
509,32.376422996243,-24.5865894895949,10,11,No car,9,no malaria,41.9683589052372,male
510,32.6533877958851,-25.0165506239678,5,10,No car,3,no malaria,54.9697470397206,male
511,32.6291652327125,-25.0303132943076,4,11,No car,2,malaria,33.7095963786067,male
512,32.5648579821611,-25.0090045394392,9,8,No car,3,no malaria,26.3678102128478,male
513,32.6339312376331,-25.0033819259473,7,7,No car,6,no malaria,51.8081749412151,male
514,32.6186946293459,-25.0341323940297,8,4,No car,6,no malaria,46.9586939356332,male
515,32.6523161796683,-25.0184751405771,10,9,No car,2,no malaria,30.7950188388171,male
516,32.4900549747706,-24.7357539680423,3,25,No car,2,malaria,58.4491868722344,male
517,32.5557652945942,-24.9823242289147,9,26,No car,6,malaria,52.9516065200484,male
518,32.5030089553562,-24.8845536859098,7,3,No car,3,no malaria,25.1197809515422,male
519,32.6547831103652,-25.04834388507,5,16,No car,0,no malaria,19.5795435035394,male
520,32.6447965406495,-25.0442953884668,9,30,No car,4,no malaria,27.1093480678603,male
521,32.6418039486158,-25.0158124666387,5,12,No car,0,malaria,15.8476651269992,male
522,32.0819759951328,-24.4912074858717,6,14,No car,3,malaria,56.9679670438027,female
523,32.6122126984822,-25.0380223614096,6,13,No car,4,no malaria,51.8662563025028,male
524,32.6929582580465,-25.0037103996304,5,17,No car,0,no malaria,64.7615703392048,male
525,32.6361484791792,-25.0198866686865,4,20,No car,0,malaria,34.5970464645281,female
526,32.5945369318826,-25.0373386125874,4,6,No car,0,malaria,31.2907120302594,female
527,32.617721481959,-25.103057301971,6,15,No car,3,no malaria,18.159980973452,male
528,32.6537521599654,-25.0271914946551,8,26,No car,6,no malaria,17.088082900803,male
529,32.574668128338,-24.993504260528,5,10,No car,4,no malaria,45.7039147648731,female
530,32.4658806392214,-25.2397710378845,6,1,No car,0,no malaria,19.5839898400353,male
531,32.3035872553211,-25.0732335722542,15,8,No car,13,no malaria,39.5219370862782,male
532,32.567204971261,-24.9714067421737,4,5,No car,3,no malaria,17.5984634914086,male
533,32.5077063982451,-25.10152073659,7,12,No car,3,no malaria,23.1409961591346,male
534,32.0804082013557,-24.4883336127364,9,15,No car,4,no malaria,33.4992717331979,male
535,32.768740582434,-24.6139252441781,13,10,Has car,11,no malaria,19.5517405397459,male
536,32.8641068093812,-24.8074796647312,2,1,No car,0,no malaria,35.214764139996,male
537,32.649391895728,-25.0229500909531,9,18,No car,4,malaria,21.3726025006521,female
538,32.6257410289777,-25.0262470206372,4,2,No car,0,no malaria,26.8865758029134,male
539,32.6519505933503,-25.0414752185786,1,10,No car,0,no malaria,27.3293898931168,male
540,32.8648422193531,-24.8133149683378,4,28,No car,0,no malaria,50.4493421145481,male
541,32.6374275309965,-25.0131098635827,4,27,No car,2,no malaria,23.9703819126759,male
542,32.6049423095357,-25.095858985522,3,7,No car,0,no malaria,22.290895463515,male
543,32.8437318806511,-24.7450041877793,1,2,No car,0,malaria,30.5718815017454,male
544,32.8559172199175,-24.8114123481381,3,26,No car,0,no malaria,34.7209416776334,male
545,NA,NA,3,16,No car,0,no malaria,84.5942375597666,male
546,32.0991226107802,-24.6110366901797,3,35,No car,0,no malaria,26.0106306578227,male
547,32.664650744078,-25.0462434166465,5,31,No car,3,no malaria,40.9808477172293,male
548,32.6848808854976,-25.1702233440193,6,5,No car,3,no malaria,28.5094150183182,male
549,32.7328004363228,-25.0747278040239,4,13,No car,1,no malaria,21.8721394860995,male
550,32.6567199782572,-25.0176244117167,4,22,No car,0,no malaria,50.7164399940629,male
551,32.6504821500534,-25.0196806151668,4,19,Has car,0,no malaria,29.9978470546663,male
552,32.6361639420742,-25.0268082843393,2,12,No car,0,no malaria,31.9325743711197,male
553,32.6523512059946,-25.0240976005812,6,34,No car,4,no malaria,36.9272302570709,male
554,32.6264676327618,-25.0128311977782,9,5,No car,7,no malaria,35.6129532625236,male
